oln_id_a	oln_id_b	edge_typ
YLR131C	YGL229C	transcription_factor->target_gene
YLR131C	YGR041W	transcription_factor->target_gene
YLR131C	YGR125W	transcription_factor->target_gene
YLR131C	YGR192C	transcription_factor->target_gene
YLR131C	YGR234W	transcription_factor->target_gene
YLR131C	YHR078W	transcription_factor->target_gene
YLR131C	YHR143W	transcription_factor->target_gene
YLR131C	YHR195W	transcription_factor->target_gene
YLR131C	YJL075C	transcription_factor->target_gene
YLR131C	YJL078C	transcription_factor->target_gene
YLR131C	YJL080C	transcription_factor->target_gene
YLR131C	YJL159W	transcription_factor->target_gene
YLR131C	YJL196C	transcription_factor->target_gene
YLR131C	YJR145C	transcription_factor->target_gene
YLR131C	YJR146W	transcription_factor->target_gene
YLR131C	YJR147W	transcription_factor->target_gene
YLR131C	YJR149W	transcription_factor->target_gene
YLR131C	YKL084W	transcription_factor->target_gene
YLR131C	YKL150W	transcription_factor->target_gene
YLR131C	YKL151C	transcription_factor->target_gene
YLR131C	YKL164C	transcription_factor->target_gene
YLR131C	YKR040C	transcription_factor->target_gene
YLR131C	YKR042W	transcription_factor->target_gene
YLR131C	YLR079W	transcription_factor->target_gene
YLR131C	YLR286C	transcription_factor->target_gene
YLR131C	YLR287C-A	transcription_factor->target_gene
YLR131C	YLR397C	transcription_factor->target_gene
YLR131C	YLR438C-A	transcription_factor->target_gene
YLR131C	YLR439W	transcription_factor->target_gene
YLR131C	YML007W	transcription_factor->target_gene
YLR131C	YML008C	transcription_factor->target_gene
YLR131C	YML100W	transcription_factor->target_gene
YLR131C	YML101C	transcription_factor->target_gene
YLR131C	YNL078W	transcription_factor->target_gene
YLR131C	YNL241C	transcription_factor->target_gene
YLR131C	YNL327W	transcription_factor->target_gene
YLR131C	YNL328C	transcription_factor->target_gene
YLR131C	YNR018W	transcription_factor->target_gene
YLR131C	YNR067C	transcription_factor->target_gene
YLR131C	YOL109W	transcription_factor->target_gene
YLR131C	YOR063W	transcription_factor->target_gene
YLR131C	YOR138C	transcription_factor->target_gene
YLR131C	YOR140W	transcription_factor->target_gene
YLR131C	YOR264W	transcription_factor->target_gene
YLR131C	YOR342C	transcription_factor->target_gene
YLR131C	YPL024W	transcription_factor->target_gene
YLR131C	YPL025C	transcription_factor->target_gene
YLR176C	YBR042C	transcription_factor->target_gene
YLR176C	YDL085W	transcription_factor->target_gene
YLR176C	YDL128W	transcription_factor->target_gene
YLR176C	YDL129W	transcription_factor->target_gene
YLR176C	YDL229W	transcription_factor->target_gene
YLR176C	YDR086C	transcription_factor->target_gene
YLR176C	YDR186C	transcription_factor->target_gene
YLR176C	YDR292C	transcription_factor->target_gene
YLR176C	YDR388W	transcription_factor->target_gene
YLR176C	YDR410C	transcription_factor->target_gene
YLR176C	YER022W	transcription_factor->target_gene
YLR176C	YGL012W	transcription_factor->target_gene
YLR176C	YGR117C	transcription_factor->target_gene
YLR176C	YGR159C	transcription_factor->target_gene
YLR176C	YGR180C	transcription_factor->target_gene
YLR176C	YGR211W	transcription_factor->target_gene
YLR176C	YHL008C	transcription_factor->target_gene
YLR176C	YHR153C	transcription_factor->target_gene
YLR176C	YHR154W	transcription_factor->target_gene
YLR176C	YIL066C	transcription_factor->target_gene
YLR176C	YIR038C	transcription_factor->target_gene
YLR176C	YJL004C	transcription_factor->target_gene
YLR176C	YJL134W	transcription_factor->target_gene
YLR176C	YJL135W	transcription_factor->target_gene
YLR176C	YJL136C	transcription_factor->target_gene
YLR176C	YJR077C	transcription_factor->target_gene
YLR176C	YKL120W	transcription_factor->target_gene
YLR176C	YKR024C	transcription_factor->target_gene
YLR176C	YKR026C	transcription_factor->target_gene
YLR176C	YLL002W	transcription_factor->target_gene
YLR176C	YLR034C	transcription_factor->target_gene
YLR176C	YLR078C	transcription_factor->target_gene
YLR176C	YLR079W	transcription_factor->target_gene
YLR176C	YLR089C	transcription_factor->target_gene
YLR176C	YLR176C	transcription_factor->target_gene
YLR176C	YLR286C	transcription_factor->target_gene
YLR131C	YDR525W-A	transcription_factor->target_gene
YLR176C	YML007W	transcription_factor->target_gene
YLR176C	YML052W	transcription_factor->target_gene
YLR176C	YMR034C	transcription_factor->target_gene
YLR176C	YMR140W	transcription_factor->target_gene
YLR176C	YMR173W	transcription_factor->target_gene
YLR176C	YMR177W	transcription_factor->target_gene
YLR176C	YMR276W	transcription_factor->target_gene
YPR104C	YMR143W	transcription_factor->target_gene
YLR176C	YMR279C	transcription_factor->target_gene
YLR176C	YMR314W	transcription_factor->target_gene
YLR176C	YNL094W	transcription_factor->target_gene
YLR176C	YOR268C	transcription_factor->target_gene
YLR176C	YOR269W	transcription_factor->target_gene
YLR176C	YOR280C	transcription_factor->target_gene
YLR176C	YOR284W	transcription_factor->target_gene
YLR176C	YOR378W	transcription_factor->target_gene
YLR176C	YPL056C	transcription_factor->target_gene
YLR176C	YPL091W	transcription_factor->target_gene
YLR176C	YPL152W	transcription_factor->target_gene
YLR176C	YPL188W	transcription_factor->target_gene
YLR176C	YPR009W	transcription_factor->target_gene
YLR182W	YBR009C	transcription_factor->target_gene
YLR182W	YBR010W	transcription_factor->target_gene
YLR182W	YBR070C	transcription_factor->target_gene
YLR182W	YBR071W	transcription_factor->target_gene
YLR182W	YBR077C	transcription_factor->target_gene
YLR182W	YBR078W	transcription_factor->target_gene
YLR182W	YBR160W	transcription_factor->target_gene
YLR182W	YCL061C	transcription_factor->target_gene
YLR182W	YCL063W	transcription_factor->target_gene
YLR182W	YCL064C	transcription_factor->target_gene
YLR182W	YDL018C	transcription_factor->target_gene
YLR182W	YDL101C	transcription_factor->target_gene
YLR182W	YDL127W	transcription_factor->target_gene
YLR182W	YDL161W	transcription_factor->target_gene
YLR182W	YDL227C	transcription_factor->target_gene
YLR182W	YDR115W	transcription_factor->target_gene
YLR182W	YDR133C	transcription_factor->target_gene
YLR182W	YDR144C	transcription_factor->target_gene
YLR182W	YDR145W	transcription_factor->target_gene
YLR182W	YDR225W	transcription_factor->target_gene
YLR182W	YDR263C	transcription_factor->target_gene
YLR182W	YDR279W	transcription_factor->target_gene
YLR182W	YDR309C	transcription_factor->target_gene
YLR182W	YDR501W	transcription_factor->target_gene
YLR182W	YDR507C	transcription_factor->target_gene
YLR182W	YDR525W-A	transcription_factor->target_gene
YLR182W	YDR528W	transcription_factor->target_gene
YLR182W	YEL040W	transcription_factor->target_gene
YKR099W	YFR029W	transcription_factor->target_gene
YLR182W	YER001W	transcription_factor->target_gene
YLR182W	YER004W	transcription_factor->target_gene
YLR182W	YER070W	transcription_factor->target_gene
YLR182W	YER078C	transcription_factor->target_gene
YLR182W	YER079W	transcription_factor->target_gene
YLR182W	YER086W	transcription_factor->target_gene
YLR182W	YER094C	transcription_factor->target_gene
YLR182W	YER095W	transcription_factor->target_gene
YLR182W	YER098W	transcription_factor->target_gene
YLR182W	YER111C	transcription_factor->target_gene
YLR182W	YER112W	transcription_factor->target_gene
YLR131C	YFL021W	transcription_factor->target_gene
YLR182W	YER118C	transcription_factor->target_gene
YLR182W	YER128W	transcription_factor->target_gene
YLR182W	YER140W	transcription_factor->target_gene
YLR182W	YER156C	transcription_factor->target_gene
YLR182W	YFR026C	transcription_factor->target_gene
YLR182W	YGL038C	transcription_factor->target_gene
YLR182W	YGL179C	transcription_factor->target_gene
YLR182W	YGR041W	transcription_factor->target_gene
YLR182W	YGR110W	transcription_factor->target_gene
YLR182W	YGR213C	transcription_factor->target_gene
YLR182W	YHL025W	transcription_factor->target_gene
YLR182W	YHR061C	transcription_factor->target_gene
YLR182W	YHR149C	transcription_factor->target_gene
YLR182W	YHR150W	transcription_factor->target_gene
YLR182W	YHR153C	transcription_factor->target_gene
YLR182W	YHR154W	transcription_factor->target_gene
YLR182W	YIL026C	transcription_factor->target_gene
YLR182W	YIL140W	transcription_factor->target_gene
YLR182W	YIR009W	transcription_factor->target_gene
YLR182W	YJL073W	transcription_factor->target_gene
YLR182W	YJL074C	transcription_factor->target_gene
YLR182W	YJL092W	transcription_factor->target_gene
YLR182W	YJL093C	transcription_factor->target_gene
YLR182W	YJL158C	transcription_factor->target_gene
YLR182W	YJL184W	transcription_factor->target_gene
YLR182W	YJL186W	transcription_factor->target_gene
YLR182W	YJL187C	transcription_factor->target_gene
YLR182W	YJL196C	transcription_factor->target_gene
YLR182W	YJR030C	transcription_factor->target_gene
YLR182W	YJR048W	transcription_factor->target_gene
YLR182W	YJR054W	transcription_factor->target_gene
YLR182W	YKL045W	transcription_factor->target_gene
YLR182W	YKL096W	transcription_factor->target_gene
YLR182W	YKL096W-A	transcription_factor->target_gene
YLR182W	YKL097C	transcription_factor->target_gene
YLR182W	YKL112W	transcription_factor->target_gene
YLR182W	YKL113C	transcription_factor->target_gene
YLR182W	YKL161C	transcription_factor->target_gene
YLR182W	YKR011C	transcription_factor->target_gene
YLR182W	YKR013W	transcription_factor->target_gene
YLR182W	YKR077W	transcription_factor->target_gene
YLR182W	YKR090W	transcription_factor->target_gene
YLR182W	YLR073C	transcription_factor->target_gene
YLR182W	YLR103C	transcription_factor->target_gene
YLR182W	YLR104W	transcription_factor->target_gene
YLR182W	YLR121C	transcription_factor->target_gene
YLR182W	YLR234W	transcription_factor->target_gene
YLR182W	YLR300W	transcription_factor->target_gene
YLR182W	YLR332W	transcription_factor->target_gene
YLR182W	YLR439W	transcription_factor->target_gene
YLR182W	YML027W	transcription_factor->target_gene
YLR182W	YMR006C	transcription_factor->target_gene
YLR182W	YMR007W	transcription_factor->target_gene
YLR182W	YMR076C	transcription_factor->target_gene
YLR182W	YMR173W	transcription_factor->target_gene
YLR182W	YMR173W-A	transcription_factor->target_gene
YLR182W	YMR179W	transcription_factor->target_gene
YLR182W	YMR199W	transcription_factor->target_gene
YLR182W	YMR215W	transcription_factor->target_gene
YLR182W	YMR306C-A	transcription_factor->target_gene
YLR182W	YMR307W	transcription_factor->target_gene
YLR182W	YNL031C	transcription_factor->target_gene
YLR182W	YNL055C	transcription_factor->target_gene
YLR182W	YNL166C	transcription_factor->target_gene
YLR182W	YNL289W	transcription_factor->target_gene
YLR182W	YNL298W	transcription_factor->target_gene
YLR182W	YNL300W	transcription_factor->target_gene
YLR182W	YNL301C	transcription_factor->target_gene
YLR182W	YNR044W	transcription_factor->target_gene
YLR182W	YOL007C	transcription_factor->target_gene
YLR182W	YOL017W	transcription_factor->target_gene
YLR182W	YOL113W	transcription_factor->target_gene
YLR182W	YOL114C	transcription_factor->target_gene
YLR182W	YOR074C	transcription_factor->target_gene
YLR182W	YOR075W	transcription_factor->target_gene
YLR182W	YOR195W	transcription_factor->target_gene
YLR182W	YOR212W	transcription_factor->target_gene
YLR182W	YOR226C	transcription_factor->target_gene
YLR182W	YOR246C	transcription_factor->target_gene
YLR182W	YOR247W	transcription_factor->target_gene
YLR182W	YOR248W	transcription_factor->target_gene
YLR182W	YOR372C	transcription_factor->target_gene
YLR182W	YOR373W	transcription_factor->target_gene
YLR182W	YPL014W	transcription_factor->target_gene
YLR182W	YPL016W	transcription_factor->target_gene
YLR182W	YPL081W	transcription_factor->target_gene
YLR182W	YPL126W	transcription_factor->target_gene
YLR182W	YPL127C	transcription_factor->target_gene
YLR182W	YPL163C	transcription_factor->target_gene
YLR182W	YPL177C	transcription_factor->target_gene
YLR182W	YPL267W	transcription_factor->target_gene
YLR256W	YJR048W	transcription_factor->target_gene
YLR403W	YAL022C	transcription_factor->target_gene
YLR403W	YBL068W	transcription_factor->target_gene
YLR403W	YBL087C	transcription_factor->target_gene
YLR403W	YBR048W	transcription_factor->target_gene
YLR403W	YBR121C	transcription_factor->target_gene
YLR403W	YBR186W	transcription_factor->target_gene
YLR403W	YBR188C	transcription_factor->target_gene
YLR403W	YBR189W	transcription_factor->target_gene
YLR403W	YBR282W	transcription_factor->target_gene
YLR403W	YCR021C	transcription_factor->target_gene
YLR403W	YER117W	transcription_factor->target_gene
YLR403W	YGL103W	transcription_factor->target_gene
YLR403W	YGL135W	transcription_factor->target_gene
YLR403W	YGL136C	transcription_factor->target_gene
YLR403W	YGR250C	transcription_factor->target_gene
YLR403W	YJL034W	transcription_factor->target_gene
YLR403W	YJL068C	transcription_factor->target_gene
YLR403W	YJL148W	transcription_factor->target_gene
YLR403W	YJR123W	transcription_factor->target_gene
YLR403W	YLR166C	transcription_factor->target_gene
YLR403W	YLR167W	transcription_factor->target_gene
YLR403W	YML024W	transcription_factor->target_gene
YLR403W	YML026C	transcription_factor->target_gene
YLR403W	YMR186W	transcription_factor->target_gene
YLR403W	YMR257C	transcription_factor->target_gene
YLR403W	YNL069C	transcription_factor->target_gene
YLR403W	YNL241C	transcription_factor->target_gene
YLR403W	YOL121C	transcription_factor->target_gene
YLR403W	YOR032C	transcription_factor->target_gene
YLR403W	YOR070C	transcription_factor->target_gene
YLR403W	YOR234C	transcription_factor->target_gene
YLR403W	YOR312C	transcription_factor->target_gene
YLR403W	YPL034W	transcription_factor->target_gene
YLR403W	YPL085W	transcription_factor->target_gene
YLR403W	YPL086C	transcription_factor->target_gene
YLR403W	YPL090C	transcription_factor->target_gene
YLR403W	YPL183W-A	transcription_factor->target_gene
YLR403W	YPL184C	transcription_factor->target_gene
YLR403W	YPR103W	transcription_factor->target_gene
YLR403W	YOR117W	transcription_factor->target_gene
YLR451W	YBR033W	transcription_factor->target_gene
YLR451W	YBR068C	transcription_factor->target_gene
YLR451W	YBR083W	transcription_factor->target_gene
YLR451W	YCR018C-A	transcription_factor->target_gene
YLR451W	YCR019W	transcription_factor->target_gene
YLR451W	YDR042C	transcription_factor->target_gene
YLR451W	YER073W	transcription_factor->target_gene
YLR451W	YGL009C	transcription_factor->target_gene
YLR451W	YHL016C	transcription_factor->target_gene
YLR451W	YHR207C	transcription_factor->target_gene
YLR451W	YHR208W	transcription_factor->target_gene
YLR451W	YIL050W	transcription_factor->target_gene
YLR451W	YJR016C	transcription_factor->target_gene
YLR451W	YJR046W	transcription_factor->target_gene
YLR451W	YKL029C	transcription_factor->target_gene
YLR451W	YKL120W	transcription_factor->target_gene
YLR451W	YLR355C	transcription_factor->target_gene
YLR451W	YMR023C	transcription_factor->target_gene
YLR451W	YMR108W	transcription_factor->target_gene
YLR451W	YMR276W	transcription_factor->target_gene
YLR451W	YMR291W	transcription_factor->target_gene
YLR451W	YNL102W	transcription_factor->target_gene
YLR451W	YNL104C	transcription_factor->target_gene
YLR451W	YNL241C	transcription_factor->target_gene
YLR451W	YOL118C	transcription_factor->target_gene
YLR451W	YOR001W	transcription_factor->target_gene
YLR451W	YOR108W	transcription_factor->target_gene
YLR451W	YOR226C	transcription_factor->target_gene
YLR451W	YOR271C	transcription_factor->target_gene
YLR451W	YOR375C	transcription_factor->target_gene
YLR451W	YPL084W	transcription_factor->target_gene
YML007W	YAL062W	transcription_factor->target_gene
YML007W	YBL032W	transcription_factor->target_gene
YML007W	YBL051C	transcription_factor->target_gene
YML007W	YCR021C	transcription_factor->target_gene
YML007W	YDL020C	transcription_factor->target_gene
YML007W	YDL038C	transcription_factor->target_gene
YML007W	YDR010C	transcription_factor->target_gene
YML007W	YDR011W	transcription_factor->target_gene
